SampleID	autosomal_coverage	mt_coverage	mtcn_avg	study
d2dd1aaa353940ef82f7c5591c8edc72	16.420454545454547	6748.76	821.9942975778546	DIAN
d306bf8db51342008594bd546149239c	19.15909090909091	14053.69	1467.0518623962041	DIAN
d332c0bba2b84f76b438b853240eba9f	25.94909090909091	16541.94	1274.9533352017936	DIAN
d37528191ef143a09d885431f3f75bf7	19.414545454545454	9786.7	1008.1822438658926	DIAN
d50cd8b13d574873aef0de88927c7996	20.286363636363635	2344.75	231.165135559041	DIAN
d5c9b615d5724cd2ac430f9ca3e13432	19.762727272727272	9307.11	941.8851833110999	DIAN
d689293a8bf249a4ae2cb229c3005733	19.30181818181818	12532.56	1298.58854559156	DIAN
d9e10b4f5ac6422bb6721ccfea6bbce8	20.949545454545454	12069.31	1152.226431469548	DIAN
d9f25857ff014731becbeaac766426cb	19.454090909090908	7684.77	790.0415430267063	DIAN
da63ec3469d5462a81041b5ebbaea4f5	18.982272727272726	1151.97	121.37324297789806	DIAN
dad1ae4c7d524932b229bb40a37fed3e	18.34181818181818	10297.33	1122.8254361617765	DIAN
daf81e5c73c14fb49fe7826dfae41d67	18.880454545454544	2821.16	298.8445000842622	DIAN
db6cf526bbb54b2b83ad395477ec12d7	20.678636363636365	11567.37	1118.7749324071835	DIAN
dbd8427695f84dd5b9c56ff21e5895fb	19.450454545454544	11973.8	1231.2103012315674	DIAN
dc542f7e35e345fc92d430d0151f673f	19.569545454545455	11247.64	1149.5044712331312	DIAN
dc6d48a4844c43ca9666cd666ffe7587	21.974545454545453	12352.29	1124.2362237299355	DIAN
dce34345fcd045bf9254231baca0017e	18.155	5724.67	630.6438997521344	DIAN
dcef2fad624c4e1d8a76a4ed222c6298	17.96090909090909	2261.26	251.79794503214052	DIAN
dd616528c9a8495f9f359bb90059dc4d	20.489545454545453	9562.62	933.4145573130422	DIAN
de5dfed0c5f5479fae6ab145ea2ffe2d	18.798636363636362	1499.51	159.53391203423848	DIAN
de6fbb670b78457d9b9234744fdc0556	17.939545454545453	1038.42	115.76881952010542	DIAN
de87ce0e6f7c40459ecac566064db1fd	17.768636363636364	10263.14	1155.197257680796	DIAN
de99c78cf5f943369939a3238cbe722a	16.489545454545453	10950.37	1328.159109077377	DIAN
dea6705912d5448bac634b9cd1194baf	18.973636363636363	1867.64	196.86684873748266	DIAN
deb17982ceb345aa838e103421687813	18.258181818181818	11888.76	1302.2939653455487	DIAN
df13a3b924904f51b85b403e14b14f27	18.661363636363635	9559.43	1024.5156984532944	DIAN
df3274dc29e945358337372b0b500a96	18.98227272727273	9639.18	1015.5980939153756	DIAN
e0178057367f4bd7bb9dc19f93ceee22	19.878636363636364	2303.94	231.80060823634327	DIAN
e07ab1144b3547e186cac93f16452554	19.35681818181818	9298.29	960.725044029588	DIAN
e0f657fe6303437e823a519a019ba9fa	18.633181818181818	8668.36	930.4218769058133	DIAN
e18b7818b28e49fc95e59206a5a6d622	18.098181818181818	8882.46	981.5858951175406	DIAN
e1efaacd8c134415b60225cf981d902d	18.28681818181818	3162.22	345.8469339564018	DIAN
e26a7f74fcab4f23bf1d5a27bb6827e7	18.319545454545455	9964.96	1087.9047217328734	DIAN
e283670e3ae643349245f0af8c5d12b7	15.599545454545455	10094.87	1294.2518138640405	DIAN
e33a511db30d4e85be531f47231dbd0c	19.179545454545455	9335.42	973.4766678516412	DIAN
e374e80fa4cc422ab73f25dcccf682ee	18.933636363636364	9868.58	1042.43894944063	DIAN
e38b9b7d18c245499945b13deef581c0	20.669090909090908	2773.51	268.3727128782548	DIAN
e4116db418aa4243957fce6baed2fd0d	18.07	12108.71	1340.2003320420586	DIAN
e45fb24ebd1f46248b2ef8f1f4a05993	15.771818181818182	7754.27	983.3070493976599	DIAN
e5db61c164c3457a97e6c63aa141efe9	17.565454545454546	8406.42	957.1537107959838	DIAN
e5f4cd905abe4c638d988dbf91e46c8f	18.68	7587.87	812.4057815845824	DIAN
e68019f982a24b43b9aad4d5ca21549f	18.165	9778.67	1076.649600880815	DIAN
e6cbf353df794374887f4bb47a894410	18.945	1411.87	149.04935339139612	DIAN
e707f24d9993410ebe093911738cc6c0	19.276818181818182	10566.39	1096.2794689806408	DIAN
e762f2586f414c39a9fa2b83f5ab9502	18.525	10983.82	1185.837516869096	DIAN
e927121fbd7a446e99d08a084844204a	18.838636363636365	1447.22	153.64381710700928	DIAN
e989832e79c6496bac187267d21be30b	19.893636363636364	10691.51	1074.867339944249	DIAN
e9943c8a1f644c8c89262acf72832436	18.880909090909093	8216.99	870.4019452067985	DIAN
ea4893eaacac46c9adc1d879217ef40f	18.57409090909091	11239.33	1210.2158921273524	DIAN
ea4fba12c89745eba42c7f40b6fa1838	18.882272727272728	2125.31	225.1116728051804	DIAN
eae73849a3564d2a8e63055af049266b	18.122272727272726	8826.04	974.0544282525271	DIAN
ec3f400c66fb4e88a820624aa64f6b6a	21.046363636363637	10341.79	982.7626452421063	DIAN
edad2177d520472193d28b82d5134265	17.601363636363637	8816.5	1001.7973814012344	DIAN
edc1fc288f54421eb8ba3d23e509472b	18.425	8203.73	890.4998643147896	DIAN
edf48a21b41140ffb811c5e888a12515	19.409545454545455	1915.5	197.37711060630897	DIAN
ee8e02606e124ac093fc4a6dc1a86adf	18.24	2037.69	223.43092105263162	DIAN
eeeeb573022f4bbaa75f136884e2b1bc	18.931818181818183	13590.56	1435.737430972389	DIAN
ef0e1d9c234b44a7bebf468c95bbab05	17.026363636363637	2715.13	318.9324576859416	DIAN
ef910b95765645a8a494fd1023d1df46	18.905	9555.31	1010.8764877016661	DIAN
efd073842a61434e8b1382dbfc3ade8d	19.47681818181818	1715.13	176.12014282713716	DIAN
f122933f8c4247acb6756379adc0f97e	17.99818181818182	11215.98	1246.3458935245983	DIAN
f160a8ce853e4be282cfb710557aabea	18.947272727272725	11173.77	1179.4594568659438	DIAN
f16b90b27d38401db7a6a7722e3e9498	18.143636363636364	10480.09	1155.2358953802986	DIAN
f1a4e5a655a24d5a8cc2bf1b1e2bf722	18.236818181818183	8603.56	943.537399366915	DIAN
f1ce99dcb2384c2fa98ca412e3214ec8	19.76409090909091	8593.45	869.6023550516318	DIAN
f2d65dc9fa244e02b6813a167321af2e	19.234545454545454	10206.23	1061.2395311466112	DIAN
f338a4b7566c481bae537344c547e2ed	18.680454545454545	8815.49	943.8196462028859	DIAN
f34f0d19fd3b4565bd20c11e0c889c42	17.294090909090908	8392.58	970.5719767655795	DIAN
f3730f8b3b5c46a3b2df080258ec0453	20.084090909090907	11363.38	1131.5802195315152	DIAN
f43fdcff15224ec1b8332cb43aec6041	13.583636363636364	12154.18	1789.5325926917415	DIAN
f4d57b142e144f82b47ed3cf00be3f19	18.798636363636362	2280.05	242.57610561694517	DIAN
f51c49516bed4e69b2f2619e7c8b2ab6	14.515454545454546	9455.64	1302.8376025552702	DIAN
f541239efa614e8789fb2c2d9ebe3103	18.475454545454546	9779.18	1058.6131968705408	DIAN
f593839a3f2746f3834d3dd5d25b171f	20.685	8552.12	826.8909838046895	DIAN
f5a75331b8dc422ca6cc8c7f7855f246	17.84	1231.9	138.10538116591928	DIAN
f5e3ae63e59f491d8e20c45ad68968eb	18.869090909090907	1848.82	195.96280593563307	DIAN
f629eef22d2247eea669ee27f07146f1	15.39090909090909	9548.06	1240.7402244536327	DIAN
f70172a0eaf244448fd99cf185c5bcb5	19.355	2895.83	299.23327305605784	DIAN
f764d1e157c84a13ad2098701ebbd4ce	18.806363636363635	10362.31	1102.0003867162952	DIAN
f83a3a2295ca430aa1ebb05d44180308	19.478636363636365	11561.75	1187.1210883718759	DIAN
f859108fd3eb4eb9b93a0b531b2ee570	18.24818181818182	2360.8	258.7435859114233	DIAN
f8c79f9cb23b43139b5bcf338f9ab83a	18.861363636363635	9710.25	1029.6445354862033	DIAN
f8e476e1639543d7947ddd5b69a774ff	15.444090909090908	7777.96	1007.2408982547017	DIAN
f90e893d0d9242e18d37d826a21769a7	16.903181818181817	8676.65	1026.6291983757765	DIAN
f96d2573a6fa4e1a878bbf9245cb9dcf	19.396818181818183	9656.98	995.7282590865417	DIAN
f9b1ac82c2654f3eb867abd90bd43916	18.180454545454545	10981.5	1208.0556041703128	DIAN
fc9edc9d71724196820bc8b92b3ed263	20.138636363636365	2890.38	287.04823383365306	DIAN
fcba0232a1c142318b7bab12f7cf3a8f	19.380454545454544	8636.35	891.2432863475386	DIAN
fd24c51c56ef4f1f8f6e070df8564564	20.84318181818182	11082.46	1063.41345545742	DIAN
fd29f8a9420d4ef3aaf4d93bdfd29d56	20.027727272727272	2006.55	200.37720433036017	DIAN
fed717ffbc54409fb90175afa3232cfc	19.522727272727273	2690.27	275.6039115250291	DIAN
MAP15387421	38.29818181818182	10869.88	567.644701860995	MAP
MAP22868024	35.34590909090909	17722.4	1002.7978035261893	MAP
MAP26637867	42.721363636363634	12372.33	579.2104439975742	MAP
MAP29629849	31.669545454545453	22304.58	1408.582262856487	MAP
MAP33332646	37.67136363636364	24660.1	1309.2225828637618	MAP
MAP34726040	41.58	17923.33	862.1130351130353	MAP
MAP46246604	41.982727272727274	22511.05	1072.3957904766028	MAP
MAP46251007	44.00181818181818	20646.41	938.434403537044	MAP
MAP50103679	34.986363636363635	11391.26	651.1828504612187	MAP
MAP50104134	37.158181818181816	12835.26	690.8443509321329	MAP
MAP50104846	39.029545454545456	9898.36	507.2239445641414	MAP
MAP50106442	28.435	7302.41	513.6212414278178	MAP
MAP50106992	35.38636363636363	7319.58	413.6949518304432	MAP
MAP50108462	34.519090909090906	13919.18	806.4627215506572	MAP
MAP50301099	38.536818181818184	12397.54	643.4127457803046	MAP
MAP50302680	37.263636363636365	10266.96	551.0444498658209	MAP
MAP50402431	39.605909090909094	10128.51	511.464588617401	MAP
MAP61344957	32.13227272727273	30361.49	1889.781669519458	MAP
MAP85980779	34.54090909090909	13449.76	778.7727858928807	MAP
MAP87264456	35.182272727272725	16818.34	956.0689913567008	MAP
MAP89164957	33.126363636363635	17972.83	1085.107330058454	MAP
MAP95330358	30.117272727272727	11520.78	765.0613058045822	MAP
MAP95453354	36.34227272727273	12412.13	683.0684527159706	MAP
ROS11430815	32.72090909090909	13166.92	804.8016003111717	ROS
ROS11697592	39.68363636363637	16058.43	809.3225052689453	ROS
ROS15114174	30.302272727272726	19170.49	1265.2839720993027	ROS
ROS15738428	33.72	38730.02	2297.1542111506524	ROS
ROS20225051	42.68454545454546	5317.94	249.17402508891868	ROS
ROS20251553	37.88590909090909	23871.95	1260.2020420161011	ROS
ROS20254452	34.902272727272724	11910.79	682.5223155564239	ROS
ROS20275399	34.679545454545455	34966.55	2016.5518054918412	ROS
ROS20327084	34.32636363636364	12621.32	735.3718053973887	ROS
ROS20376029	34.902727272727276	25751.14	1475.5947177870964	ROS
ROS20945666	31.637727272727272	10873.39	687.3685904343204	ROS
ROS20946257	34.53363636363636	17397.29	1007.5562166004161	ROS
ROS20990085	36.06	1933.87	107.25845812534664	ROS
ROS20998065	36.536818181818184	53790.92	2944.477525783456	ROS
ROS21001807	36.820454545454545	17364.64	943.2061724584902	ROS
ROS21112011	37.85136363636364	12826.01	677.7039856856364	ROS
ROS21113864	40.08045454545454	16074.66	802.1196457126008	ROS
ROS21274866	46.85727272727273	20517.4	875.7402557088257	ROS
ROS79590778	35.32636363636364	11594.25	656.4077819810083	ROS
SM-CJEFQ	37.59909090909091	17812.8	947.5122706061558	MAP
SM-CJEFS	39.411818181818184	3030.67	153.7949853528014	ROS
SM-CJEFU	35.96590909090909	14409.4	801.2810110584518	MAP
SM-CJEFW	31.810454545454544	36978.74	2324.9425717674294	MAP
SM-CJEFX	29.559545454545454	13713.09	927.8282050099184	ROS
SM-CJEFY	34.94318181818182	29296.04	1676.7814764227642	ROS
SM-CJEG1	32.15318181818182	46432.88	2888.2292435359145	ROS
SM-CJEG3	34.482727272727274	1867.85	108.3353984867259	MAP
SM-CJEG4	39.98681818181818	11401.54	570.26492821498	MAP
SM-CJEG6	34.09818181818182	57390.56	3366.194731790551	MAP
SM-CJEG7	38.197272727272725	2554.26	133.7404383939834	ROS
SM-CJEG8	39.23863636363636	64474.99	3286.3012568780773	ROS
SM-CJEG9	37.55318181818182	53721.5	2861.089122093516	ROS
SM-CJEGA	30.321363636363635	67807.83	4472.610850435487	MAP
SM-CJEGB	32.105909090909094	59337.26	3696.3451078107964	ROS
SM-CJEGC	33.735	3519.37	208.6479917000148	ROS
SM-CJEGD	33.15090909090909	40454.32	2440.6160258871278	ROS
SM-CJEGE	39.12045454545454	55363.1	2830.3914483239414	MAP
SM-CJEGF	35.11454545454546	2248.12	128.04494382022472	MAP
SM-CJEGG	37.68636363636364	49907.34	2648.5622482209624	ROS
SM-CJEGH	42.50818181818182	39934.86	1878.925811073804	MAP
SM-CJEGI	39.58045454545454	818.7	41.36890338436097	MAP
SM-CJEGJ	41.68954545454545	4697.09	225.33658972709532	MAP
SM-CJEGM	43.472272727272724	3101.2	142.6748502180073	ROS
SM-CJEGN	32.86909090909091	2278.28	138.62750304237196	ROS
SM-CJEGO	37.94590909090909	2453.78	129.33041051257175	ROS
SM-CJEGP	32.50590909090909	13660.84	840.5142561492315	ROS
SM-CJEGQ	36.06590909090909	16685.45	925.2754426869999	ROS
SM-CJEGR	35.22909090909091	13840.73	785.7557287365813	ROS
SM-CJEGS	39.428636363636365	1403.16	71.17466539086728	ROS
SM-CJEGU	37.26136363636363	40837.73	2191.9611100945413	MAP
SM-CJEGV	34.28409090909091	20129.08	1174.2519323831623	ROS
SM-CJEGX	33.597272727272724	14573.83	867.5602998078849	ROS
SM-CJEGY	34.77136363636364	37504.6	2157.211916807195	MAP
SM-CJEGZ	35.212272727272726	29907.64	1698.7054616804576	ROS
SM-CJEH1	47.16954545454546	67354	2855.825696472107	ROS
SM-CJEH2	34.417272727272724	51742.63	3006.782693679178	ROS
SM-CJEH3	30.382727272727273	54482.37	3586.404177014452	MAP
SM-CJEH4	36.535909090909094	39384.34	2155.9250052874504	MAP
SM-CJEH5	29.80818181818182	31419.51	2108.113147701973	ROS
SM-CJEH6	33.820454545454545	53345.9	3154.653047510248	MAP
SM-CJEHA	28.96181818181818	1664	114.90991273777388	MAP
SM-CJEHD	37.39818181818182	14563.65	778.842675871457	ROS
SM-CJEHE	33.58954545454545	14403.44	857.6144633746974	MAP
SM-CJEHF	36.33590909090909	1961.62	107.97142821401317	ROS
SM-CJEHG	34.66909090909091	53697.24	3097.7010698552544	MAP
SM-CJEHH	37.79454545454546	3096.1	163.83845672776252	MAP
SM-CJEHI	32.74090909090909	57761.64	3528.407830070804	ROS
SM-CJEHJ	36.79590909090909	42238.6	2295.8313053575616	MAP
SM-CJEHK	32.70136363636364	39695.84	2427.77888050262	MAP
SM-CJEHL	31.599545454545456	15425.42	976.3064485967865	ROS
SM-CJEHM	33.59681818181818	14772.94	879.4249455440857	MAP
SM-CJEHN	29.755000000000003	5717.24	384.2876827423962	ROS
SM-CJEHP	36.755	3648.01	198.50414909536119	MAP
SM-CJEHQ	37.15863636363636	12672.55	682.0783128845612	MAP
SM-CJEHR	48.337272727272726	3512.87	145.34829136183257	MAP
SM-CJEHS	35.12045454545454	1671.08	95.16277745421601	ROS
SM-CJEHT	30.05727272727273	3177.66	211.44034116686325	ROS
SM-CJEHU	28.646818181818183	4336.75	302.77359059391017	ROS
SM-CJEHV	34.68727272727273	4167.86	240.31061956179892	MAP
SM-CJEHW	48.52909090909091	47375.71	1952.466411899142	MAP
SM-CJEHX	36.31136363636364	8664.02	477.20708518495337	MAP
SM-CJEHY	38.737272727272725	1960.71	101.23118443594377	ROS
SM-CJEHZ	42.38636363636363	5010.84	236.43641823056302	ROS
SM-CJEI1	39.25772727272727	1695.43	86.374332789144	ROS
SM-CJEI2	38.63090909090909	1743.43	90.26088388949027	ROS
SM-CJEI3	39.40409090909091	23187.57	1176.911811187117	ROS
SM-CJEI4	37.278636363636366	14299.96	767.1932986233888	MAP
SM-CJEI5	39.74090909090909	3848.11	193.65988791032825	MAP
SM-CJEI6	34.84772727272727	47688.26	2736.950942411792	ROS
SM-CJEI7	33.34818181818182	40038.12	2401.217566720279	ROS
SM-CJEI9	38.50181818181818	1526.41	79.29028145069891	ROS
SM-CJEIA	30.601363636363637	50776.5	3318.5776034936052	ROS
SM-CJEIB	53.930454545454545	4581.48	169.90325924802144	ROS
SM-CJEIC	30.991363636363637	1888.03	121.84233144131062	ROS
SM-CJEID	36.53363636363636	52649.43	2882.244158558738	MAP
SM-CJEIE	54.46	3132.63	115.04333455747337	ROS
SM-CJEIH	40.165	28332.13	1410.7870036101083	ROS
SM-CJEIJ	34.219545454545454	16019.46	936.2754406705365	MAP
SM-CJEIL	37.833636363636366	1979.79	104.65766393541101	ROS
SM-CJEIM	33.24636363636364	46450.14	2794.298980066172	ROS
SM-CJEIN	39.33772727272727	25908.5	1317.2342072726854	ROS
SM-CJEIO	38.76045454545454	9382.19	484.1114538013205	ROS
SM-CJEIP	37.32954545454545	1667.21	89.32388432267885	MAP
SM-CJEIQ	39.11681818181818	56743.58	2901.2369940853155	ROS
SM-CJEIR	33.61590909090909	2774.47	165.06886620242037	MAP
SM-CJEIS	34.07181818181818	2632.39	154.52007791029644	ROS
SM-CJEIU	38.73681818181818	79175.77	4087.88195397848	MAP
SM-CJEIV	30.899545454545454	8375.45	542.1082981508996	ROS
SM-CJEIW	36.388636363636365	21915.73	1204.5370307913308	ROS
SM-CJEIX	41.501363636363635	21862.34	1053.572127969508	ROS
SM-CJEIY	38.03	44003.9	2314.1677622929265	ROS
SM-CJEJ2	39.56409090909091	17110.55	864.95352764789	ROS
SM-CJEJ3	33.65863636363636	1940.97	115.33265810476847	MAP
SM-CJEJ4	34.64772727272727	7783.24	449.27853066579206	MAP
SM-CJEJ5	49.01772727272727	18781.07	766.2970539415239	ROS
SM-CJEJ6	30.725	6817.69	443.7877949552481	MAP
SM-CJEJ7	28.935909090909092	31301.51	2163.5062442074172	ROS
SM-CJEJ8	37.02363636363636	4185.29	226.0874625546334	ROS
SM-CJEJ9	36.06909090909091	1503.67	83.37720536344389	ROS
SM-CJEJA	39.06272727272727	14265.1	730.3688705811167	ROS
SM-CJEJB	35.30954545454546	1276.68	72.31359019580077	ROS
SM-CJEJD	39.664545454545454	6752.16	340.46324860764133	MAP
SM-CJEJE	36.718636363636364	3199.2	174.25483715230067	MAP
SM-CJEJG	32.734545454545454	17296.28	1056.760053321484	MAP
SM-CJEJH	37.581818181818186	1391.92	74.07411707789066	ROS
SM-CJEJJ	33.75272727272727	2830.66	167.7292609351433	ROS
SM-CJEJK	34.85272727272727	2636.09	151.27022797224686	ROS
SM-CJEJL	33.61454545454546	53379.07	3175.950724794461	ROS
SM-CJEJM	34.46545454545455	1936.4	112.36758809875501	MAP
SM-CJEJN	41.47590909090909	62726.62	3024.7255033042184	ROS
SM-CJEJO	35.30045454545454	11606.27	657.570569526532	MAP
SM-CJEJP	38.42545454545454	17866.16	929.9127472319486	MAP
SM-CJEJQ	30.272727272727273	2751.19	181.7603003003003	MAP
SM-CJEJR	36.805454545454545	15803.09	858.7363039075236	MAP
SM-CJEJS	37.249545454545455	2290.69	122.99156792639324	MAP
SM-CJEJT	32.52090909090909	1245.3	76.58457495876777	MAP
SM-CJEJU	40.944545454545455	58329.34	2849.1873265392214	ROS
SM-CJEJV	29.99818181818182	1935.26	129.02515303957816	ROS
SM-CJEJW	34.60909090909091	3112.8	179.88337273443656	ROS
SM-CJEJY	44.56227272727273	5908.55	265.1817171068066	ROS
SM-CJEJZ	39.086363636363636	2096.05	107.25223863239913	ROS
SM-CJEK1	39.10545454545455	2815.76	144.00855495629534	ROS
SM-CJEK3	33.35272727272727	2294.47	137.5881487134758	ROS
SM-CJEK4	39.24363636363636	4646.33	236.79406041512232	MAP
SM-CJEK5	42.342727272727274	2896.83	136.82774760074713	ROS
SM-CJEK6	40.127272727272725	1666.95	83.0831445400997	ROS
SM-CJEK7	35.10090909090909	1695.22	96.59123047836108	ROS
SM-CJEK9	33.416363636363634	3084.64	184.6185320202405	ROS
SM-CJEKA	37.087272727272726	10097.71	544.5377487989018	ROS
SM-CJEKB	33.81181818181818	32794.06	1939.7986717930792	MAP
SM-CJEKC	38.91590909090909	13227.6	679.8042399112305	ROS
SM-CJEKE	29.871363636363636	7413.38	496.353637567144	ROS
SM-CJEKF	40.873636363636365	2057.39	100.67075910233312	ROS
SM-CJEKG	38.45409090909091	2583.94	134.3909029657561	MAP
SM-CJEKI	41.361363636363635	2418.54	116.94682125391505	ROS
SM-CJEKJ	41.99818181818182	5267.62	250.84990692237758	ROS
SM-CJEKK	36.25	56099.87	3095.1652413793104	ROS
SM-CJEKL	38.42227272727273	1493.76	77.75490068497203	ROS
SM-CJEKM	30.145454545454545	10613.45	704.1492762364295	ROS
SM-CJEKN	37.141363636363636	49321.21	2655.8642532829117	MAP
SM-CJEKO	41.20045454545455	62172.92	3018.069615295506	MAP
SM-CJEKP	38.343636363636364	57786.11	3014.1173597610127	MAP
SM-CJEKQ	31.811363636363637	51603.58	3244.348817603772	MAP
SM-CJEKR	37.76136363636363	59246.09	3137.9211074330424	ROS
SM-CJEKS	36.28409090909091	49668.66	2737.765161290323	MAP
SM-CJEKV	37.63181818181818	55491.45	2949.1771953134435	MAP
SM-CJEKW	34.88181818181818	57393.29	3290.728120927808	MAP
SM-CJEKX	54.03454545454546	70884.43	2623.6708166492813	MAP
SM-CJEKY	35.84136363636364	60499.35	3375.951351282799	ROS
SM-CJEKZ	37.713181818181816	50928.92	2700.8551145608603	MAP
SM-CJEL2	32.295	45555.38	2821.2032822418328	MAP
SM-CJEL3	28.270454545454545	56005.23	3962.1032558887373	ROS
SM-CJEL6	31.785	42817.23	2694.178386031147	ROS
SM-CJEL7	39.26181818181818	59919.81	3052.319672131148	ROS
SM-CJFK4	32.32090909090909	49465.32	3060.886676229854	MAP
SM-CJFK5	35.76	48077.28	2688.8859060402688	ROS
SM-CJFK6	35.502272727272725	51865.38	2921.8061839831	ROS
SM-CJFK7	32.98045454545454	50714.58	3075.4324462147006	ROS
SM-CJFK8	39.85318181818182	62786.97	3150.913785827526	MAP
SM-CJFK9	42.67545454545455	64249.57	3011.078414247065	MAP
SM-CJFKA	32.65318181818182	43348.19	2655.0668318554503	MAP
SM-CJFKB	33.78818181818182	52223.52	3091.22996206312	MAP
SM-CJFKD	44.34227272727273	62779.53	2831.588285342327	MAP
SM-CJFKE	35.41954545454546	45021.57	2542.187903443142	ROS
SM-CJFKF	35.88227272727273	58580.16	3265.1309712316797	MAP
SM-CJFKG	34.651363636363634	45234.65	2610.843860270487	MAP
SM-CJFKH	34.965	52535.05	3005.007865007865	MAP
SM-CJFKI	34.20136363636364	50363.79	2945.1334476296797	MAP
SM-CJFKJ	39.47	52733.05	2672.057258677477	MAP
SM-CJFKK	41.74363636363636	57606.91	2760.0331460429466	MAP
SM-CJFKM	33.47	54812.28	3275.308037048103	ROS
SM-CJFKO	31.516363636363636	50746.42	3220.32202607592	MAP
SM-CJFKP	27.930454545454545	38691.39	2770.5521180855044	MAP
SM-CJFKQ	36.65772727272727	51926.47	2833.0436098056966	ROS
SM-CJFKR	33.23954545454546	56094.7	3375.1785250317935	MAP
SM-CJFKS	42.930454545454545	68527.47	3192.4875115143946	MAP
SM-CJFKT	33.217727272727274	48274.96	2906.578141463348	MAP
SM-CJFKU	60.26181818181818	71796.65	2382.823889693459	MAP
SM-CJFKV	32.96454545454545	52068.86	3159.0825404704783	MAP
SM-CJFKW	29.57090909090909	46423.08	3139.7803738317757	ROS
SM-CJFKX	32.10045454545455	55683.88	3469.3514960139332	ROS
SM-CJFKY	36.427727272727275	53570.28	2941.1815674873033	MAP
SM-CJFKZ	32.30909090909091	46394.06	2871.8889138998306	ROS
SM-CJFL3	36.13090909090909	48163.38	2666.048611111111	ROS
SM-CJFL4	50.87	72688.57	2857.816787890702	MAP
SM-CJFL5	32.485	41632.62	2563.190395567185	ROS
SM-CJFL7	37.888636363636365	49390.66	2607.148989262792	ROS
SM-CJFL8	33.605	46391.39	2760.9814015771467	ROS
SM-CJFL9	35.301818181818184	57175.62	3239.2450556242275	MAP
SM-CJFLA	45.348181818181814	69240.85	3053.743158992042	MAP
SM-CJFLB	32.498636363636365	59109.2	3637.641859098983	MAP
SM-CJFLC	37.408181818181816	50079.81	2677.478966682058	MAP
SM-CJFLD	40.29954545454545	71472.39	3547.0568808581197	MAP
SM-CJFLE	48.33045454545454	66047.16	2733.1487204567047	ROS
SM-CJFLF	39.17590909090909	61688.13	3149.2890111037627	ROS
SM-CJFLG	38.43181818181818	51235.19	2666.290195150799	ROS
SM-CJFLH	32.95818181818182	50793.8	3082.318089038451	MAP
SM-CJFLI	37.81545454545454	48186.25	2548.4950837800807	ROS
SM-CJFLL	35.871818181818185	52813.76	2944.5822752730683	MAP
SM-CJFLM	36.94136363636364	54395.36	2944.956798858141	ROS
SM-CJFLO	40.73590909090909	56660.98	2781.8689340430046	ROS
SM-CJFLQ	40.40590909090909	52968.08	2621.798701810041	ROS
SM-CJFLR	43.198181818181816	50746.79	2349.487310071973	MAP
SM-CJFLS	32.128181818181815	40378.42	2513.5826377295493	ROS
SM-CJFLT	33.13136363636364	51288.79	3096.086871818793	MAP
SM-CJFLV	36.18318181818182	56901.04	3145.1650817180252	ROS
SM-CJFLW	41.45590909090909	55556.65	2680.27652599147	ROS
SM-CJFLX	44.018181818181816	52191.09	2371.342379182156	ROS
SM-CJFLY	27.781363636363636	35591.81	2562.2795530031576	MAP
SM-CJFLZ	35.17318181818182	59831.21	3402.0925550199663	MAP
SM-CJFM1	47.207727272727276	67443.07	2857.289426808015	ROS
SM-CJFM2	32.002272727272725	53288.19	3330.275349762091	MAP
SM-CJFM3	33.342727272727274	52084.84	3124.2099408348554	MAP
SM-CJFM4	45.416363636363634	58283.34	2566.6229232555347	MAP
SM-CJFM5	36.22681818181818	51647.39	2851.3345964190266	MAP
SM-CJFM6	37.916363636363634	53885.92	2842.3569578977654	MAP
SM-CJFM7	29.867272727272727	47532.04	3182.884519388811	MAP
SM-CJFM8	39.84090909090909	66218.5	3324.1460353679404	MAP
SM-CJFM9	30.827727272727273	57857.63	3753.609825865145	ROS
SM-CJFMA	35.36954545454545	58707.45	3319.660982098107	MAP
SM-CJFMB	34.039545454545454	43762.26	2571.259951660502	MAP
SM-CJFMD	32.526363636363634	46462.26	2856.898515889209	MAP
SM-CJFME	31.86409090909091	44868.34	2816.2322363447024	ROS
SM-CJFMH	35.855909090909094	49349.45	2752.653676964618	ROS
SM-CJFMJ	34.04954545454545	52030.39	3056.1576846573844	MAP
SM-CJFMK	34.322272727272725	50947.89	2968.794660239177	ROS
SM-CJFMM	41.041363636363634	75319.81	3670.4340853462695	ROS
SM-CJFMO	49.13136363636364	60981.26	2482.3760419654172	ROS
SM-CJFMP	34.782272727272726	53393.31	3070.144979809464	ROS
SM-CJFMQ	31.19181818181818	45393.98	2910.6337909125355	MAP
SM-CJFMR	38.43636363636364	57798.28	3007.479091769158	MAP
SM-CJFMT	38.343636363636364	53847.57	2808.68353169899	MAP
SM-CJFMU	35.50863636363636	2208.31	124.38157170470691	ROS
SM-CJFMV	31.66227272727273	3109.29	196.40346268142468	ROS
SM-CJFMW	40.024545454545454	2736.96	136.76407658936563	MAP
SM-CJFMX	27.219545454545454	2982.4	219.13664980044422	MAP
SM-CJFMY	28.756818181818183	1945.28	135.29174108906977	ROS
SM-CJFMZ	35.57909090909091	1456.52	81.87505429644582	ROS
SM-CJFN1	37.55045454545454	2133.75	113.64709300214258	ROS
SM-CJFN2	35.95181818181818	1509.86	83.99352668976154	ROS
SM-CJFN3	41.25590909090909	1369.88	66.40891112017012	ROS
